_id,metric_name,report_group,calendar_year,kpi_count,geo_area_name,population_name,acs_5_yr_est,kpi_population
571629,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,,Cheswick,Children Under 18,,245
571630,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2017,,Churchill,Children Under 18,,566
571631,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2018,,Churchill,Children Under 18,,566
571632,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2019,,Churchill,Children Under 18,,566
571633,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2020,,Churchill,Children Under 18,,566
571634,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,,Churchill,Children Under 18,,566
571635,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,,Churchill,Children Under 18,,566
571636,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2017,86,Clairton,Children Under 18,,1265
571637,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2018,75,Clairton,Children Under 18,,1265
571638,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2019,73,Clairton,Children Under 18,,1265
571639,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2020,45,Clairton,Children Under 18,,1265
571640,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,14,Clairton,Children Under 18,,1265
571641,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,20,Clairton,Children Under 18,,1265
571642,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2017,,Collier,Children Under 18,,1441
571643,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2018,,Collier,Children Under 18,,1441
571644,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2019,,Collier,Children Under 18,,1441
571645,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2020,,Collier,Children Under 18,,1441
571646,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,,Collier,Children Under 18,,1441
571647,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,,Collier,Children Under 18,,1441
571648,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2017,,Coraopolis,Children Under 18,,1085
571649,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2018,,Coraopolis,Children Under 18,,1085
571650,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2019,,Coraopolis,Children Under 18,,1085
571651,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2020,,Coraopolis,Children Under 18,,1085
571652,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,,Coraopolis,Children Under 18,,1085
571653,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,,Coraopolis,Children Under 18,,1085
571654,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2017,,Crafton,Children Under 18,,1057
571655,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2018,,Crafton,Children Under 18,,1057
571656,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2019,,Crafton,Children Under 18,,1057
571657,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2020,,Crafton,Children Under 18,,1057
571658,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,,Crafton,Children Under 18,,1057
571659,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,,Crafton,Children Under 18,,1057
571660,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2017,,Crescent,Children Under 18,,592
571661,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2018,,Crescent,Children Under 18,,592
571662,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2019,,Crescent,Children Under 18,,592
571663,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2020,,Crescent,Children Under 18,,592
571664,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,,Crescent,Children Under 18,,592
571665,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,,Crescent,Children Under 18,,592
571666,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2017,,Dormont,Children Under 18,,1320
571667,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2018,,Dormont,Children Under 18,,1320
571668,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2019,,Dormont,Children Under 18,,1320
571669,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2020,,Dormont,Children Under 18,,1320
571670,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,,Dormont,Children Under 18,,1320
571671,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,,Dormont,Children Under 18,,1320
571672,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2017,,Dravosburg,Children Under 18,,238
571673,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2018,,Dravosburg,Children Under 18,,238
571674,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2019,,Dravosburg,Children Under 18,,238
571675,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2020,,Dravosburg,Children Under 18,,238
571676,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,,Dravosburg,Children Under 18,,238
571677,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,,Dravosburg,Children Under 18,,238
571678,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2017,127,Duquesne,Children Under 18,,1764
571679,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2018,122,Duquesne,Children Under 18,,1764
571680,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2019,105,Duquesne,Children Under 18,,1764
571681,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2020,46,Duquesne,Children Under 18,,1764
571682,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,25,Duquesne,Children Under 18,,1764
571683,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,28,Duquesne,Children Under 18,,1764
571684,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2017,,East Deer,Children Under 18,,291
571685,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2018,,East Deer,Children Under 18,,291
571686,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2019,,East Deer,Children Under 18,,291
571687,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2020,,East Deer,Children Under 18,,291
571688,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,,East Deer,Children Under 18,,291
571689,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,,East Deer,Children Under 18,,291
571690,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2017,,East Mckeesport,Children Under 18,,404
571691,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2018,,East Mckeesport,Children Under 18,,404
571692,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2019,,East Mckeesport,Children Under 18,,404
571693,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2020,,East Mckeesport,Children Under 18,,404
571694,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,,East Mckeesport,Children Under 18,,404
571695,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,,East Mckeesport,Children Under 18,,404
571696,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2017,37,East Pittsburgh,Children Under 18,,597
571697,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2018,37,East Pittsburgh,Children Under 18,,597
571698,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2019,52,East Pittsburgh,Children Under 18,,597
571699,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2020,35,East Pittsburgh,Children Under 18,,597
571700,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,31,East Pittsburgh,Children Under 18,,597
571701,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,25,East Pittsburgh,Children Under 18,,597
571702,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2017,,Edgewood,Children Under 18,,526
571703,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2018,,Edgewood,Children Under 18,,526
571704,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2019,,Edgewood,Children Under 18,,526
571705,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2020,,Edgewood,Children Under 18,,526
571706,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,,Edgewood,Children Under 18,,526
571707,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,,Edgewood,Children Under 18,,526
571708,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2017,,Edgeworth,Children Under 18,,465
571709,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2018,,Edgeworth,Children Under 18,,465
571710,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2019,,Edgeworth,Children Under 18,,465
571711,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2020,,Edgeworth,Children Under 18,,465
571712,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,,Edgeworth,Children Under 18,,465
571713,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,,Edgeworth,Children Under 18,,465
571714,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2017,,Elizabeth Borough,Children Under 18,,321
571715,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2018,,Elizabeth Borough,Children Under 18,,321
571716,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2019,,Elizabeth Borough,Children Under 18,,321
571717,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2020,,Elizabeth Borough,Children Under 18,,321
571718,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,,Elizabeth Borough,Children Under 18,,321
571719,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,,Elizabeth Borough,Children Under 18,,321
571720,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2017,,Elizabeth Township,Children Under 18,,2313
571721,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2018,,Elizabeth Township,Children Under 18,,2313
571722,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2019,,Elizabeth Township,Children Under 18,,2313
571723,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2020,,Elizabeth Township,Children Under 18,,2313
571724,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,,Elizabeth Township,Children Under 18,,2313
571725,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,,Elizabeth Township,Children Under 18,,2313
571726,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2017,,Emsworth,Children Under 18,,461
