_id,metric_name,report_group,calendar_year,kpi_count,geo_area_name
378347,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,,Upper Lawrenceville
378348,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,,Upper Lawrenceville
378349,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2023,,Upper Lawrenceville
378350,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2018,,West End
378351,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2019,,West End
378352,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2020,,West End
378353,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,,West End
378354,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,,West End
378355,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2023,,West End
378356,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2018,,West Oakland
378357,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2019,,West Oakland
378358,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2020,,West Oakland
378359,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,,West Oakland
378360,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,,West Oakland
378361,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2023,,West Oakland
378362,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2018,,Westwood
378363,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2019,,Westwood
378364,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2020,,Westwood
378365,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,,Westwood
378366,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,,Westwood
378367,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2023,,Westwood
378368,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2018,,Windgap
378369,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2019,,Windgap
378370,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2020,,Windgap
378371,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,,Windgap
378372,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,,Windgap
378373,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2023,,Windgap
378374,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2018,,X-Unassigned
378375,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2019,,X-Unassigned
378376,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2020,,X-Unassigned
378377,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2021,,X-Unassigned
378378,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2022,,X-Unassigned
378379,Children Receiving DHS-Funded Out of School Programs,Population Served by DHS,2023,,X-Unassigned
378380,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2018,12,Allegheny Center
378381,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2019,9,Allegheny Center
378382,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2020,6,Allegheny Center
378383,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2021,6,Allegheny Center
378384,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2022,6,Allegheny Center
378385,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2023,,Allegheny Center
378386,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2018,,Allegheny West
378387,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2019,,Allegheny West
378388,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2020,,Allegheny West
378389,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2021,,Allegheny West
378390,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2022,,Allegheny West
378391,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2023,,Allegheny West
378392,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2018,21,Allentown
378393,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2019,15,Allentown
378394,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2020,15,Allentown
378395,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2021,17,Allentown
378396,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2022,22,Allentown
378397,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2023,25,Allentown
378398,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2018,7,Arlington
378399,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2019,9,Arlington
378400,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2020,6,Arlington
378401,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2021,,Arlington
378402,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2022,11,Arlington
378403,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2023,10,Arlington
378404,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2018,7,Arlington Heights
378405,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2019,,Arlington Heights
378406,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2020,7,Arlington Heights
378407,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2021,,Arlington Heights
378408,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2022,,Arlington Heights
378409,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2023,10,Arlington Heights
378410,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2018,,Banksville
378411,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2019,,Banksville
378412,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2020,,Banksville
378413,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2021,,Banksville
378414,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2022,,Banksville
378415,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2023,,Banksville
378416,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2018,29,Bedford Dwellings
378417,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2019,30,Bedford Dwellings
378418,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2020,22,Bedford Dwellings
378419,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2021,25,Bedford Dwellings
378420,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2022,35,Bedford Dwellings
378421,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2023,38,Bedford Dwellings
378422,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2018,18,Beechview
378423,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2019,12,Beechview
378424,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2020,14,Beechview
378425,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2021,16,Beechview
378426,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2022,17,Beechview
378427,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2023,14,Beechview
378428,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2018,9,Beltzhoover
378429,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2019,9,Beltzhoover
378430,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2020,6,Beltzhoover
378431,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2021,6,Beltzhoover
378432,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2022,6,Beltzhoover
378433,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2023,,Beltzhoover
378434,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2018,,Bloomfield
378435,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2019,,Bloomfield
378436,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2020,,Bloomfield
378437,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2021,,Bloomfield
378438,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2022,7,Bloomfield
378439,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2023,7,Bloomfield
378440,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2018,10,Bluff
378441,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2019,9,Bluff
378442,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2020,,Bluff
378443,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2021,,Bluff
378444,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2022,,Bluff
378445,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2023,,Bluff
378446,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2018,,Bon Air
378447,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2019,,Bon Air
378448,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2020,,Bon Air
378449,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2021,,Bon Air
378450,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2022,,Bon Air
378451,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2023,,Bon Air
378452,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2018,20,Brighton Heights
378453,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2019,19,Brighton Heights
378454,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2020,17,Brighton Heights
378455,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2021,22,Brighton Heights
378456,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2022,24,Brighton Heights
378457,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2023,17,Brighton Heights
378458,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2018,12,Brookline
378459,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2019,15,Brookline
378460,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2020,18,Brookline
378461,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2021,16,Brookline
378462,Individuals Receiving Family Strengthening Programs,Population Served by DHS,2022,19,Brookline
